time(ms)	OriginalData	FilteredData
6491.75	3.78559	0.0124746
6492.72	2.07861	-0.00651094
6493.73	1.05354	0.0915461
6494.71	2.32958	0.163199
6495.72	-3.19904	0.126912
6496.72	-4.02999	0.0553728
6497.72	2.46008	0.0887708
6498.76	-0.0484118	0.164346
6499.72	1.93592	0.219468
6500.72	0.775377	0.167187
6501.72	-2.43258	0.175383
6502.75	0.398463	0.211834
6503.72	1.06294	0.301439
6504.72	1.45496	0.397344
6505.72	3.74596	0.479046
6506.72	-1.20154	0.523741
6507.72	-0.919137	0.475271
6508.72	0.458029	0.568287
6509.72	-1.78527	0.502836
6510.72	1.7946	0.559314
6511.74	-2.83939	0.457356
6512.76	-1.01982	0.368158
6513.75	-0.733006	0.350266
6514.72	-3.12864	0.26414
6515.73	-2.24293	0.282662
6516.73	2.92515	0.39688
6517.72	1.38281	0.427073
6518.73	0.0138253	0.444599
6519.75	-1.36151	0.421274
6520.73	-2.18042	0.336521
6521.73	3.48499	0.489925
6522.72	-0.058373	0.461712
6523.72	1.18064	0.496762
6524.76	0.932302	0.516176
6525.76	-2.41598	0.512024
6526.73	-2.82643	0.39443
6527.73	-1.82497	0.436488
6528.73	-1.15555	0.341076
6529.73	-2.93494	0.235574
6530.72	-3.83148	0.102223
6531.73	-1.59463	0.0437215
6532.73	-1.27507	0.0162008
6533.73	3.86372	0.0411019
6534.73	-3.20489	-0.0629236
6535.75	-2.76228	-0.138298
6536.72	1.55691	-0.165831
6537.73	1.78369	-0.156334
6538.77	3.38014	-0.145145
6539.73	-1.52214	-0.200498
6540.72	-2.43114	-0.222435
6541.73	3.20523	-0.234042
6542.73	1.5838	-0.243938
6543.73	-3.25842	-0.330178
6544.73	0.119328	-0.374383
6545.73	-3.5671	-0.381744
6546.77	1.35463	-0.274052
6547.74	1.59434	-0.291366
6548.73	2.28207	-0.244757
6549.72	-3.0636	-0.344747
6550.73	0.211106	-0.356032
6551.74	-3.29686	-0.373318
6552.76	0.387032	-0.373547
6553.72	1.72857	-0.360234
6554.73	-2.89809	-0.447295
6555.73	3.25658	-0.457083
6556.75	0.764493	-0.417762
6557.75	2.13703	-0.356639
6558.73	-0.904882	-0.383897
6559.73	-3.1018	-0.410228
6560.73	1.9393	-0.407334
6561.73	-1.78502	-0.386246
6562.73	-0.855626	-0.382962
6563.73	-0.571767	-0.379737
6564.79	-3.46867	-0.386538
6565.77	2.04337	-0.300812
6566.72	3.1832	-0.295651
6567.73	-1.48233	-0.352954
6568.76	1.10895	-0.331051
6569.73	-2.82804	-0.360382
6570.73	-3.20195	-0.380813
6571.73	0.691364	-0.436685
6572.73	-1.75683	-0.470654
6573.73	1.45505	-0.465166
6574.75	1.73081	-0.449196
6575.72	-1.17664	-0.424409
6576.73	-0.983421	-0.387549
6577.73	0.521361	-0.340622
6578.76	0.455044	-0.30841
6579.76	-0.598125	-0.261674
6580.73	-1.76336	-0.220312
6581.73	3.14189	-0.125581
6582.73	-0.914317	-0.118366
6583.74	2.8051	-0.139538
6584.74	-1.40078	-0.103456
6585.73	1.73217	-0.0135675
6586.73	-1.13677	-0.067441
6587.73	1.84701	-0.0661748
6588.73	4.05755	-0.0526265
6589.73	1.24939	0.00280401
6590.76	2.46722	0.100771
6591.78	3.83617	0.11339
6592.75	-1.35735	0.0545668
6593.74	3.72776	0.194291
6594.73	1.4081	0.220066
6595.9	-2.59936	0.239421
6596.98	3.18149	0.275958
6597.8	-0.0999265	0.242073
6598.76	-1.05511	0.175329
6599.74	-2.46956	0.18721
6600.73	1.01603	0.203308
6601.77	-2.00177	0.22921
6602.77	-2.3967	0.173535
6603.73	0.891813	0.1568
6604.73	3.80286	0.290819
6605.77	-0.155954	0.222569
6606.73	0.453716	0.216353
6607.74	3.6196	0.246005
6608.74	-2.08785	0.222345
6609.73	-0.295583	0.27847
6610.75	0.558653	0.250857
6611.74	-1.0645	0.265267
6612.76	2.44652	0.33131
6613.73	3.96332	0.422012
6614.74	-0.308901	0.485207
6615.74	2.74257	0.499191
6616.74	-1.96988	0.39613
6617.73	-2.24789	0.380818
6618.73	1.44588	0.387557
6619.75	3.29265	0.509971
6620.75	2.80265	0.630063
6621.73	-2.03026	0.57563
6622.74	1.17659	0.634299
6623.77	0.370855	0.612615
6624.74	-0.136555	0.575267
6625.74	-0.0560771	0.597679
6626.74	-0.98615	0.597624
6627.74	-0.753123	0.572134
6628.74	0.424246	0.571519
6629.8	-3.0172	0.523137
6630.73	2.20883	0.602581
6631.79	-3.35992	0.472545
6632.74	2.90931	0.549017
6633.76	0.067404	0.494264
6634.76	3.05597	0.583399
6635.74	-0.0489304	0.547777
6636.74	4.26165	0.655745
6637.75	-3.06511	0.557503
6638.75	2.64538	0.529259
6639.76	-2.99193	0.444433
6640.74	-0.298188	0.389125
6641.74	1.802	0.348442
6642.75	2.68997	0.429388
6643.75	-2.41885	0.306456
6644.74	-0.809713	0.262099
6645.77	-1.02122	0.293662
6646.75	3.68488	0.30373
6647.76	-0.0904998	0.303919
6648.75	-3.15812	0.261859
6649.75	3.62462	0.383742
6650.74	3.64054	0.436232
6651.75	3.49504	0.546169
6652.74	1.54453	0.624993
6653.75	2.89244	0.665006
6654.75	3.64801	0.661909
6655.75	1.41275	0.693283
6656.77	1.0298	0.704805
6657.8	0.716172	0.646736
6658.77	-1.48036	0.658886
6659.77	1.38623	0.692522
6660.77	-0.352091	0.674307
6661.76	1.48658	0.725329
6662.77	-1.24109	0.651576
6663.76	0.876827	0.589847
6664.77	2.09527	0.63793
6665.81	3.86863	0.660451
6666.76	-1.89122	0.662025
6667.8	-2.55793	0.655824
6668.81	3.34438	0.693794
6669.76	0.010293	0.628147
6670.77	-3.07357	0.510622
6671.79	-0.393374	0.54336
6672.77	1.0287	0.540402
6673.78	3.39022	0.60079
6674.78	3.63935	0.676307
6675.76	-0.500366	0.667422
6676.77	2.5293	0.737731
6677.77	4.55744	0.843942
6678.78	4.52518	0.925961
6679.78	0.509618	0.996497
6680.77	3.01424	1.01261
6682.04	-1.98848	1.04003
6683.01	0.0739315	0.983326
6683.83	-2.7989	0.926
6684.82	2.682	0.918521
6685.8	3.47279	0.988955
6686.76	2.17608	0.947244
6687.76	0.752141	1.02359
6688.76	-0.541947	0.959843
6689.84	0.793162	1.03554
6690.76	2.38826	1.08927
6691.79	-0.84886	1.03626
6692.78	1.39463	1.01035
6693.76	-2.24174	1.01389
6694.76	-2.47105	0.980664
6695.78	1.4157	1.0294
6696.78	3.02255	1.01616
6697.78	-1.9697	0.978572
6698.8	2.85179	1.09877
6699.78	-0.928092	1.00772
6700.79	1.90645	0.973034
6701.79	0.479845	0.91273
6702.77	3.04405	0.942721
6703.77	2.15279	0.927928
6704.78	-0.344998	0.848068
6705.77	-2.83989	0.763015
6706.77	3.309	0.808599
6707.77	-1.03978	0.77348
6708.78	-0.367931	0.795728
6709.78	-2.82781	0.711448
6710.78	2.77088	0.773907
6711.79	4.84403	0.841056
6712.8	1.62158	0.89831
6713.78	3.66804	0.954134
6714.76	4.46151	1.00146
6715.79	1.24407	0.948968
6716.78	-2.30471	0.940698
6717.78	3.24685	1.05679
6718.78	4.13222	1.07255
6719.8	2.25281	1.1174
6720.78	1.53552	1.20958
6721.78	-1.0078	1.19729
6722.78	0.147449	1.17967
6723.81	1.93769	1.15062
6724.8	3.45835	1.147
6725.78	2.39711	1.20495
6726.78	-1.29681	1.12843
6727.79	-0.316557	1.03095
6728.78	3.39128	1.00827
6729.77	-0.56741	0.986727
6730.78	0.625385	0.93895
6731.78	0.798581	0.994691
6732.77	-1.94583	0.954296
6733.78	-1.99488	0.970376
6734.81	-0.00533978	0.916629
6735.78	-2.36362	0.799901
6736.77	2.59371	0.808254
6737.82	4.0553	0.874317
